,address,code_district,code_suburb,dock_bikes,free_bases,id,light,name,no_available,number,reservations_count,total_bases,date_time,longitude,latitude,coordinates
23,"550 - Calle del Príncipe Carlos, 54,",16,166,8,15,2349,2,"550 - Calle del Príncipe Carlos, 54",0,550,0,23,2024-02-19 16:22:52,-3.656674,40.4941108,"(-3.656674, 40.4941108)"
24,"553 - Calle de María de Portugal, 24,",16,166,10,13,2350,2,"553 - Calle de María de Portugal, 24",0,553,0,23,2024-02-19 16:22:52,-3.658921,40.499909,"(-3.658921, 40.499909)"
25,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral),",08,086,12,11,2351,2,601 - Estación de tren de Fuencarral,0,601,0,23,2024-02-19 16:22:52,-3.6824687,40.5015588,"(-3.6824687, 40.5015588)"
26,"Paseo de las Yeserías, 15,",02,022,15,8,2333,2,"276 - Paseo de las Yeserías, 15",0,276,0,23,2024-02-19 16:22:52,-3.7099166,40.39900539,"(-3.7099166, 40.39900539)"
27,"Calle Illescas, 1 ,",10,104,16,11,2334,2,340 - Illescas - Seseña,0,340,0,27,2024-02-19 16:22:52,-3.7656976,40.3970983,"(-3.7656976, 40.3970983)"
28,"Calle Osa de la Vega, 1 ,",10,107,12,11,2335,2,342 - Osa de la Vega - Rafael Finat,0,342,0,23,2024-02-19 16:22:52,-3.773381,40.374979,"(-3.773381, 40.374979)"
29,"Calle Alfredo Aleix, 9 ,",11,116,16,8,2337,2,381 - Alfredo Aleix - Mercedes Rodríguez,0,381,0,24,2024-02-19 16:22:52,-3.7553916,40.3684767,"(-3.7553916, 40.3684767)"
30,"Calle Valderrebollo, 18 ,",18,183,8,15,2339,2,"444 - Valderrebollo, 18",0,444,0,23,2024-02-19 16:22:52,-3.6276352,40.3743481,"(-3.6276352, 40.3743481)"
31,"Calle Conde Duque nº 22,",01,015,10,13,1417,2,13 - Conde Duque,0,13,0,23,2024-02-19 16:22:52,-3.7105,40.4273,"(-3.7105, 40.4273)"
32,"Ventura Rodríguez, 3,",09,092,9,18,1418,2,14 - Ventura Rodríguez,0,14,0,27,2024-02-19 16:22:52,-3.7133069,40.4260425,"(-3.7133069, 40.4260425)"
33,"Calle norte nº 10,",01,015,0,19,1419,0,15 - Norte,0,15,0,19,2024-02-19 16:22:52,-3.7074453,40.4262383,"(-3.7074453, 40.4262383)"
34,"Calle San Bernardo nº 22,",01,015,17,2,1420,1,16 - San Bernardo,0,16,0,19,2024-02-19 16:22:52,-3.7074808485065,40.4229374,"(-3.7074808485065, 40.4229374)"
35,"Plaza de Carlos Cambronero nº 2,",01,015,7,16,1421,0,17 - Plaza de Carlos Cambronero,0,17,0,23,2024-02-19 16:22:52,-3.704166,40.423126,"(-3.704166, 40.423126)"
36,"Plaza de Pedro Zerolo nº 20,",01,014,18,6,1422,1,18 - Plaza de Pedro Zerolo,0,18,0,24,2024-02-19 16:22:52,-3.6996776,40.4209251,"(-3.6996776, 40.4209251)"
37,"Calle Prim nº 4,",01,014,16,12,1423,2,"19 - Calle Prim, 2",0,19,0,28,2024-02-19 16:22:52,-3.6954983,40.4218616,"(-3.6954983, 40.4218616)"
38,"Calle Alcalá nº 48,",01,013,10,17,1424,2,20a - Banco de España,0,20a,0,27,2024-02-19 16:22:52,-3.6952465,40.4188076,"(-3.6952465, 40.4188076)"
39,"Calle Jacometrezo nº 3,",01,016,0,0,1425,3,22 - Jacometrezo,1,22,0,3,2024-02-19 16:22:52,-3.7065376,40.4200783,"(-3.7065376, 40.4200783)"
40,"Plaza de Santo Domingo nº 1,",01,011,13,11,1426,2,23 - Santo Domingo,0,23,0,24,2024-02-19 16:22:52,-3.708249,40.4202595,"(-3.708249, 40.4202595)"
41,"Calle Carlos III nº 1,",01,011,7,11,1427,2,24 - Palacio de Oriente,0,24,0,18,2024-02-19 16:22:52,-3.7106495,40.417767,"(-3.7106495, 40.417767)"
42,"Plaza de Celenque nº 1,",01,016,4,20,1428,0,25a - Plaza de Celenque A,0,25a,0,24,2024-02-19 16:22:52,-3.7057791,40.4173703,"(-3.7057791, 40.4173703)"
43,"Plaza de Celenque nº 1,",01,016,13,11,1429,2,25b - Plaza de Celenque B,0,25b,0,24,2024-02-19 16:22:52,-3.7058976,40.4173687,"(-3.7058976, 40.4173687)"
44,"Plaza de las Salesas nº 7,",01,014,13,14,1430,2,26 - Plaza de las Salesas,0,26,0,27,2024-02-19 16:22:52,-3.6945,40.4239,"(-3.6945, 40.4239)"
45,"Calle Jesús nº 6,",01,013,19,8,1431,1,27 - Huertas,0,27,0,27,2024-02-19 16:22:52,-3.6957,40.4133,"(-3.6957, 40.4133)"
46,"Calle Alcalá nº 28,",01,013,10,8,1432,2,28 - Metro Sevilla,0,28,0,18,2024-02-19 16:22:52,-3.6984583,40.41806,"(-3.6984583, 40.41806)"
47,"Calle del Marqués de Cubas nº 25,",01,013,19,4,1433,1,29 - Marqués de Cubas,0,29,0,23,2024-02-19 16:22:52,-3.6957434,40.4163838,"(-3.6957434, 40.4163838)"
48,"Calle Pavía nº 4,",01,011,7,20,1434,0,30 - San Quintín,0,30,0,27,2024-02-19 16:22:52,-3.711504,40.4192095,"(-3.711504, 40.4192095)"
49,"Calle Mayor nº 16,",01,016,7,20,1435,0,31 - Calle Mayor,0,31,0,27,2024-02-19 16:22:52,-3.7068969,40.4163638,"(-3.7068969, 40.4163638)"
50,"Plaza de la Provincia (esquina calle Gerona),",01,016,17,1,1436,1,32 - Plaza de la Provincia,0,32,0,18,2024-02-19 16:22:52,-3.7061032,40.4150099,"(-3.7061032, 40.4150099)"
51,"Plaza de Jacinto Benavente,",01,016,3,21,1438,0,34 - Jacinto Benavente,0,34,0,24,2024-02-19 16:22:52,-3.7036825,40.4146755,"(-3.7036825, 40.4146755)"
52,"Plaza del Cordón nº1,",01,011,13,11,1439,2,35 - Plaza del Cordón,0,35,0,24,2024-02-19 16:22:52,-3.7103285,40.4141931,"(-3.7103285, 40.4141931)"
53,"Plaza de Ramales nº1,",01,011,22,1,1440,1,36 - Plaza Ramales,0,36,0,24,2024-02-19 16:22:52,-3.71183,40.4168,"(-3.71183, 40.4168)"
54,"Plaza de San Francisco,",01,011,9,15,1441,2,37 - Plaza de San Francisco,0,37,0,24,2024-02-19 16:22:52,-3.714113,40.4108,"(-3.714113, 40.4108)"
55,"Carrera de San Francisco nº 2,",01,011,3,24,1442,0,38 - Plaza de los Carros,0,38,0,27,2024-02-19 16:22:52,-3.7115898,40.4113586,"(-3.7115898, 40.4113586)"
56,"Plaza de la Cebada nº 3,",01,011,4,27,1443,0,39 - Plaza de la Cebada,0,39,0,31,2024-02-19 16:22:52,-3.7088337,40.4112744,"(-3.7088337, 40.4112744)"
57,"Plaza del Conde de Romanones nº 2,",01,012,1,16,1444,0,40 - Conde de Romanones,0,40,0,18,2024-02-19 16:22:52,-3.7047949666162405,40.413778406369765,"(-3.7047949666162405, 40.413778406369765)"
58,"Calle Atocha nº 56,",01,012,11,7,1445,2,41 - Metro Antón Martín,0,41,0,19,2024-02-19 16:22:52,-3.6991147,40.4122047,"(-3.6991147, 40.4122047)"
59,"Calle Santa Isabel 32,",01,012,2,25,1446,0,42 - Santa Isabel,0,42,0,27,2024-02-19 16:22:52,-3.6982922,40.4108488,"(-3.6982922, 40.4108488)"
60,"Calle Lavapiés nº 34,",01,012,5,13,1447,0,43 - Jesús y María,0,43,0,18,2024-02-19 16:22:52,-3.702471,40.4100387,"(-3.702471, 40.4100387)"
61,"Calle Mesón de Paredes nº 44,",01,012,9,10,1448,2,44 - Plaza de Nelson Mandela,0,44,0,19,2024-02-19 16:22:52,-3.7038640533106593,40.40979071254635,"(-3.7038640533106593, 40.40979071254635)"
62,"Calle de Berrocal, 9 ,",17,173,14,13,2302,2,"402 - Berrocal, 9",0,402,0,27,2024-02-19 16:22:52,-3.67615,40.344115,"(-3.67615, 40.344115)"
63,"Tomas Redondo, 7,",16,166,11,12,2303,2,"543 - Tomas Redondo, 7",0,543,0,23,2024-02-19 16:22:52,-3.62913802,40.47178414,"(-3.62913802, 40.47178414)"
64,"Paseo Virgen del Puerto, 27 ,",02,021,13,2,2304,1,"277 - Virgen del Puerto, 25",0,277,0,15,2024-02-19 16:22:52,-3.721178,40.411622,"(-3.721178, 40.411622)"
65,"Avenida Menéndez Pelayo enfrente del nº33 ,",03,035,17,6,2306,1,282 - Parque Retiro - Puerta Reina Mercedes,0,282,0,23,2024-02-19 16:22:52,-3.6787796,40.4181327,"(-3.6787796, 40.4181327)"
66,"Calle Mayor , 6,",01,016,2,21,2307,0,1 - Metro Sol,0,1,0,23,2024-02-19 16:22:52,-3.7054098,40.416465,"(-3.7054098, 40.416465)"
67,"Avenida Gran Vía de San Francisco, 9,",01,011,5,18,2308,0,"263 - Gran Vía de San Francisco, 9",0,263,0,23,2024-02-19 16:22:52,-3.712793282384579,40.40833880815136,"(-3.712793282384579, 40.40833880815136)"
68," Calle Babilonia, 19,",21,215,20,3,2309,1,"559 - Calle Babilonia, 19",0,559,0,23,2024-02-19 16:22:52,-3.5882347,40.4675299,"(-3.5882347, 40.4675299)"
69,"Camino de Ganapanes, 32-40 ,",08,083,13,11,2311,2,581 - Metro Peñagrande,0,581,0,24,2024-02-19 16:22:52,-3.7163093,40.4764797,"(-3.7163093, 40.4764797)"
70,"Calle San Modesto, 44,",08,086,9,15,2312,2,598 - Hospital Ramón y Cajal,0,598,0,24,2024-02-19 16:22:52,-3.6923396,40.4858012,"(-3.6923396, 40.4858012)"
71,"Calle Escalona, 2,",10,104,1,26,2313,0,341 - Escalona - Seseña,0,341,0,27,2024-02-19 16:22:52,-3.76182259,40.39834576,"(-3.76182259, 40.39834576)"
72,"Calle de Tembleque, 31 ,",10,104,5,19,2314,0,346 - Metro Empalme,0,346,0,24,2024-02-19 16:22:52,-3.7664844,40.3907438,"(-3.7664844, 40.3907438)"
73,"Avenida de las Aguilas, 27 ,",10,107,21,3,2315,1,347 - Estación de tren Maestra Justa Freire,0,347,0,24,2024-02-19 16:22:52,-3.768603,40.383554,"(-3.768603, 40.383554)"
74,"Calle Albelda, 6,",15,156,16,8,2316,2,528 - Albelda - Torrelaguna,0,528,0,24,2024-02-19 16:22:52,-3.6573666,40.4494225,"(-3.6573666, 40.4494225)"
75,"Paseo de la Venta, 1,",09,091,6,21,2317,0,312 - Metro Batán,0,312,0,27,2024-02-19 16:22:52,-3.7528559,40.4077495,"(-3.7528559, 40.4077495)"
76,"Carretera del zoo s/n (metro Casa de Campo) ,",09,091,15,12,2318,2,321 - Metro Casa de Campo,0,321,0,27,2024-02-19 16:22:52,-3.761051,40.40316,"(-3.761051, 40.40316)"
77,"Calle Rosas de Aravaca, s/n ,",09,097,10,13,2319,2,310 - Estación de tren de Aravaca,0,310,0,23,2024-02-19 16:22:52,-3.7845536,40.4490509,"(-3.7845536, 40.4490509)"
78,"Calle Profesor Aranguren, 1 ,",09,093,14,13,2320,2,311 - C. Universitaria - Fac de Geogr. e Hª,0,311,0,27,2024-02-19 16:22:52,-3.733574,40.448553,"(-3.733574, 40.448553)"
79,"Calle Felipe IV, 5 ,",03,035,17,6,2321,1,283 - Museo Nacional del Prado,0,283,0,23,2024-02-19 16:22:52,-3.6919057,40.4152082,"(-3.6919057, 40.4152082)"
80,"Avenida Del Partenón, 18 ,",21,215,17,6,2322,1,564 - IFEMA B,0,564,0,23,2024-02-19 16:22:52,-3.613867,40.463861,"(-3.613867, 40.463861)"
81,"Calle Caños de San Pedro, 12,",19,191,14,9,2323,2,468 - Caños de San Pedro - San Cipriano,0,468,0,23,2024-02-19 16:22:52,-3.601920499999999,40.4029976,"(-3.601920499999999, 40.4029976)"
82,"465 - Cordel de Pavones, 48,",19,192,13,10,2324,2,465 - Cordel de Pavones - Bulevar José Prat,0,465,0,24,2024-02-19 16:22:52,-3.619645,40.397375,"(-3.619645, 40.397375)"
83,"Calle Santa Petronila, 7 ,",17,174,6,18,2325,0,414 - Metro Villaverde Bajo-Cruce,0,414,0,24,2024-02-19 16:22:52,-3.692163,40.350985,"(-3.692163, 40.350985)"
84,"Calle de la Oca, 22 ,",11,113,15,9,2326,2," 380 - Oca, 20",0, 380,0,24,2024-02-19 16:22:52,-3.7335492,40.3894333,"(-3.7335492, 40.3894333)"
85,"Calle Domingo Párraga, 38 ,",17,171,14,9,2327,2,411 - Estación de tren de Villaverde Alto,0,411,0,23,2024-02-19 16:22:52,-3.7118183,40.3417533,"(-3.7118183, 40.3417533)"
86,"Calle Jacinto Verdaguer, 12 ,",11,112,8,16,2328,2,354 - Jacinto Verdaguer - Lola de Membrives,0,354,0,24,2024-02-19 16:22:52,-3.7160526116262793,40.39593854704345,"(-3.7160526116262793, 40.39593854704345)"
87,"Calle Santa Pola, 22 ,",09,091,11,12,2329,2,318 - CDP José María Cagigal,0,318,0,23,2024-02-19 16:22:52,-3.7370276473602226,40.43205131007265,"(-3.7370276473602226, 40.43205131007265)"
88,"549 - Avd. Francisco PI y Maragall, 33,",16,166,6,13,2330,0,"549 - Avd. Francisco PI y Maragall, 33",0,549,0,19,2024-02-19 16:22:52,-3.6503544,40.4866354,"(-3.6503544, 40.4866354)"
89,"279 - Paseo de los Melancólicos, 1,",02,021,3,20,2331,0,"279 - Paseo de los Melancólicos, 1",0,279,0,23,2024-02-19 16:22:52,-3.7184816,40.4104448,"(-3.7184816, 40.4104448)"
90,"Calle Carmen de Burgos, 4,",17,174,3,20,2332,0,"407 - Carmen de Burgos, 4",0,407,0,23,2024-02-19 16:22:52,-3.6847883,40.3575459,"(-3.6847883, 40.3575459)"
91,"Calle del Tejo, 22 ,",02,027,9,14,2305,2,272 - Tejo - Parque La Ronda,0,272,0,23,2024-02-19 16:22:52,-3.679186,40.39663,"(-3.679186, 40.39663)"
92,"Calle Valcarlos, nº20 ,Comunidad de Madrid España",08,086,6,21,2359,0,607 - Metro Ligero - Palas de Rey,0,607,0,27,2024-02-19 16:22:52,-3.6641571,40.5051915,"(-3.6641571, 40.5051915)"
93,"Glorieta de la Puerta de Toledo nº 1,",01,012,15,4,1449,1,45 - Metro Puerta de Toledo,0,45,0,19,2024-02-19 16:22:52,-3.7111034,40.4068659,"(-3.7111034, 40.4068659)"
94,"Calle Ribera de Curtidores nº 28,",02,022,6,21,1450,0,46 - Ribera de Curtidores,0,46,0,27,2024-02-19 16:22:52,-3.7071259,40.4053153,"(-3.7071259, 40.4053153)"
95,"Glorieta de Embajadores nº 7,",01,012,6,18,1452,0,48 - Casa de baños Embajadores,0,48,0,24,2024-02-19 16:22:52,-3.7020566,40.4054815,"(-3.7020566, 40.4054815)"
96,"Ronda de Atocha nº 34,",01,012,25,2,1453,1,49 - Casa Encendida,0,49,0,27,2024-02-19 16:22:52,-3.6992774,40.4060533,"(-3.6992774, 40.4060533)"
97,"Calle de Santa Isabel (esquina con plaza del Emperador Carlos V),",01,012,9,15,1454,2,50 - Museo Reina Sofía,0,50,0,24,2024-02-19 16:22:52,-3.6933463,40.4083684,"(-3.6933463, 40.4083684)"
98,"Ronda de Atocha (esquina con Plaza del Emperador Carlos V),",01,012,14,13,1455,2,51 - Ronda de Atocha,0,51,0,27,2024-02-19 16:22:52,-3.6935205,40.4075606,"(-3.6935205, 40.4075606)"
99,"Plaza de Santa Ana nº 10,",01,013,3,12,1456,0,52 - Plaza de Santa Ana,0,52,0,15,2024-02-19 16:22:52,-3.7007164,40.4144226,"(-3.7007164, 40.4144226)"
100,"Calle Valencia nº 1,",01,012,1,23,1457,0,53 - Plaza de Lavapiés,0,53,0,24,2024-02-19 16:22:52,-3.700754126389314,40.40830870823806,"(-3.700754126389314, 40.40830870823806)"
101,"Calle Barceló nº 9,",01,014,13,6,1458,2,54 - Metro Tribunal,0,54,0,19,2024-02-19 16:22:52,-3.700392997553259,40.426599101766264,"(-3.700392997553259, 40.426599101766264)"
102,"Plaza de San Ildefonso nº4,",01,015,2,22,1459,0,55 - Plaza de San Ildefonso,0,55,0,24,2024-02-19 16:22:52,-3.7020842,40.4239757,"(-3.7020842, 40.4239757)"
103,"Plaza del Carmen nº 1,",01,016,11,12,1460,2,56 - Plaza del Carmen ,0,56,0,23,2024-02-19 16:22:52,-3.7032414,40.4184192,"(-3.7032414, 40.4184192)"
104,"Calle Santa Cruz del Marcenado nº 26,",01,015,11,12,1461,2,57 - Santa Cruz del Marcenado,0,57,0,23,2024-02-19 16:22:52,-3.7126299,40.4295658,"(-3.7126299, 40.4295658)"
105,"Calle Augusto Figueroa nº 33,",01,014,12,15,1462,2,58 - Metro Chueca,0,58,0,27,2024-02-19 16:22:52,-3.6978583,40.4222783,"(-3.6978583, 40.4222783)"
106,"Calle Espíritu Santo nº 30,",01,015,4,15,1463,0,59 - Plaza de Juan Pujol,0,59,0,19,2024-02-19 16:22:52,-3.7043418,40.4255495,"(-3.7043418, 40.4255495)"
107,"Plaza de la Independencia, s/n ,",03,035,16,7,1464,2,60 - Puerta de Alcalá,0,60,0,23,2024-02-19 16:22:52,-3.688398,40.419752,"(-3.688398, 40.419752)"
108,"Calle O'Donnell nº 30,",03,034,17,10,1465,2,61 - O'Donnell - Narváez,0,61,0,27,2024-02-19 16:22:52,-3.6753139,40.4214551,"(-3.6753139, 40.4214551)"
109,"Calle O'Donnell nº 48,",03,034,11,16,1466,2,62 - Hospital M. Infantil Gregorio Marañón,0,62,0,27,2024-02-19 16:22:52,-3.6724968,40.4213148,"(-3.6724968, 40.4213148)"
110,"Calle Ibiza nº 64,",03,034,3,20,1467,0,63 - Hospital Universitario Gregorio Marañón,0,63,0,23,2024-02-19 16:22:52,-3.6708959,40.4179237,"(-3.6708959, 40.4179237)"
111,"Calle Antonio Maura nº 13,",03,035,11,13,1468,2,65 - Parque del Retiro - Calle Antonio Maura,0,65,0,24,2024-02-19 16:22:52,-3.689424797942769,40.4167014469994,"(-3.689424797942769, 40.4167014469994)"
112,"Calle Almadén nº 28,",01,013,21,2,1469,1,67 - CaixaForum Madrid,0,67,0,23,2024-02-19 16:22:52,-3.693225,40.4108472,"(-3.693225, 40.4108472)"
113,"Calle Espalter nº 3,",03,035,13,6,1470,2,68 - Espalter - Ruiz de Alarcón,0,68,0,19,2024-02-19 16:22:52,-3.6913232,40.4127692,"(-3.6913232, 40.4127692)"
114,"Avenida de Alfonso XII nº 54,",03,035,20,7,1471,1,69 - Parque del Retiro - Puerta Ángel Caído,0,69,0,27,2024-02-19 16:22:52,-3.688822,40.409808,"(-3.688822, 40.409808)"
115,"Avenida de Menéndez Pelayo nº 63,",03,035,8,19,1472,0,70 - Hospital Infantil Niño Jesús,0,70,0,27,2024-02-19 16:22:52,-3.677872542327878,40.415382385574716,"(-3.677872542327878, 40.415382385574716)"
116,"Calle Doce de Octubre nº 28,",03,034,7,16,1473,0,71 - Plaza del Doctor Laguna,0,71,0,23,2024-02-19 16:22:52,-3.6739,40.4161,"(-3.6739, 40.4161)"
117,"Calle Doctor Esquerdo nº 62,",03,036,16,7,1474,2,72 - Metro Sáinz de Baranda,0,72,0,23,2024-02-19 16:22:52,-3.6696,40.4159,"(-3.6696, 40.4159)"
118,"Calle de los Astros, nº5 ,",03,033,14,9,1475,2,73 - Plaza de los Astros,0,73,0,23,2024-02-19 16:22:52,-3.6687,40.4115,"(-3.6687, 40.4115)"
119,"Avenida de Menéndez Pelayo nº 69,",03,035,15,12,1476,2,74 - Parque del Retiro - Jardines de Cecilio ,0,74,0,27,2024-02-19 16:22:52,-3.676588763788984,40.41206290978386,"(-3.676588763788984, 40.41206290978386)"
120,"Avenida Menéndez pelayo (esquina con calle Poeta Esteban Villegas),",03,035,15,12,1477,2,75 - Parque del Retiro - Plaza Mariano Cavia,0,75,0,27,2024-02-19 16:22:52,-3.6784749,40.4082717,"(-3.6784749, 40.4082717)"
121,"Avenida del Mediterráneo nº 19,",03,036,12,12,1478,2,"76 - Avenida del Mediterráneo, 19",0,76,0,24,2024-02-19 16:22:52,-3.675102,40.407271,"(-3.675102, 40.407271)"
122,"Plaza del Conde de Casal nº 8,",03,031,16,2,1479,1,77 - Plaza del Conde de Casal,0,77,0,18,2024-02-19 16:22:52,-3.6707132,40.4064784,"(-3.6707132, 40.4064784)"
123,"Calle Cerro de la Plata nº 4,",03,032,23,0,1480,1,78 - Metro Pacífico,0,78,0,23,2024-02-19 16:22:52,-3.6745240600494444,40.40063747422422,"(-3.6745240600494444, 40.40063747422422)"
124,"Avenida de Menéndez Pelayo nº 38,",03,031,12,15,1481,2,79 - Metro Menéndez Pelayo,0,79,0,27,2024-02-19 16:22:52,-3.6804398243230696,40.405110193977585,"(-3.6804398243230696, 40.405110193977585)"
125,"Calle Claudio Moyano, nº5 ,",03,035,15,9,1484,2,81 - Cuesta de Moyano,0,81,0,24,2024-02-19 16:22:52,-3.691833220071059,40.40934261188139,"(-3.691833220071059, 40.40934261188139)"
126,"Calle Lira, nº1 ,",03,033,2,21,1485,0,82 - Doctor Esquerdo - Metro Conde de Casal,0,82,0,23,2024-02-19 16:22:52,-3.6697526,40.4084556,"(-3.6697526, 40.4084556)"
127,"Calle Pío Baroja nº8,",03,036,13,10,1486,2,83 - Pío Baroja,0,83,0,23,2024-02-19 16:22:52,-3.6744795,40.4132995,"(-3.6744795, 40.4132995)"
128,"Calle Doctor Esquerdo nº 191,",03,032,16,7,1487,2,84 - Biblioteca Pública Elena Fortún,0,84,0,23,2024-02-19 16:22:52,-3.672481575393678,40.40357156992851,"(-3.672481575393678, 40.40357156992851)"
129,"Avenida de Menéndez Pelayo, 9,",03,035,22,5,1488,1,85 - Parque del Retiro - Puerta de O´Donnell,0,85,0,27,2024-02-19 16:22:52,-3.679891,40.4213143,"(-3.679891, 40.4213143)"
130,"Plaza Cibeles,",01,013,20,4,1489,1,86 - Cibeles,0,86,0,24,2024-02-19 16:22:52,-3.6933498,40.4186516,"(-3.6933498, 40.4186516)"
131,"Calle Ayala nº 44,",04,041,15,8,1490,2,87 - Ayala - Velázquez,0,87,0,23,2024-02-19 16:22:52,-3.6832566,40.427736,"(-3.6832566, 40.427736)"
132,"Calle Velázquez nº 75,",04,046,22,1,1491,1,88 - Velázquez-Padilla,0,88,0,23,2024-02-19 16:22:52,-3.6838303,40.4313576,"(-3.6838303, 40.4313576)"
133,"Calle Ayala nº 102,",04,042,1,22,1492,0,89 - Ayala - Conde de Peñalver,0,89,0,23,2024-02-19 16:22:52,-3.6752024,40.4272582,"(-3.6752024, 40.4272582)"
134,"Calle Goya nº 18,",04,041,20,7,1493,1,90 - Metro Velázquez,0,90,0,27,2024-02-19 16:22:52,-3.6838416,40.4251493,"(-3.6838416, 40.4251493)"
135,"Calle Hermosilla nº 70,",04,042,9,14,1494,2,91 - Hermosilla - General Pardiñas,0,91,0,23,2024-02-19 16:22:52,-3.6786285,40.426049,"(-3.6786285, 40.426049)"
136,"Calle Claudio Coello nº 45,",04,041,20,3,1495,1,92 - Claudio Coello - Hermosilla,0,92,0,23,2024-02-19 16:22:52,-3.6865463,40.4262945,"(-3.6865463, 40.4262945)"
